        200.8425       31.80449    0.042276631   -0.019457286       5.669643
         200.741       31.51258    -0.38818455    -0.21777579       5.307369
        200.6678       31.62126    0.082551382     0.22686431       5.396651
        200.9116        31.7454   -0.022823582   -0.074692872       5.653936
        200.9519       31.75753   -0.073088834   -0.056895527       5.479508
        200.5902       31.89204    0.052067359    -0.04002311       5.543863
        201.0046       31.53342    0.066115762   -0.025238247       5.248617
        200.6951       31.76628    0.080688629    0.075061885       5.322687
        200.8869       31.91684   -0.038569166    0.087212001       5.657137
        201.0107        31.8292    0.017976053    0.042749635       5.687694
         200.437       31.78131    0.031665288     0.17143983       5.390763
        200.3749       31.79392   -0.020179186    -0.15750936       5.296454
        200.6356       31.56661    0.094520947     0.22195043       5.207188
        200.8116       31.81196   -0.073147672     0.10573863       5.353676
        200.6681       31.64023   -0.065262399    -0.11552154        5.45859
        200.4715       31.73622    0.046128926     0.12350572        5.60745
        200.6217       31.55179     0.17979527    -0.01469597       5.282526
         200.771       31.67408    0.010891246    0.019464787       5.703927
         200.883       31.73774    0.096118465   -0.086043302       5.678945
         200.668       31.46808     0.13611334   0.0048826198       4.350524
        200.9824       31.61379   -0.069701974     0.16677329        5.07185
        200.7554       31.71209   -0.013925338    0.073340475       5.611938
        200.4263       31.55116   0.0042475276    -0.13906968       5.380688
        200.4278       31.72916    0.097809028     0.10187173       5.360848
        200.6879       31.84339    0.070261099   -0.079069094       5.416677
        201.0234       31.80811    0.041009372    0.027753448       5.522331
          200.79       31.80781     0.15031856   0.0027652192       5.358321
        200.7155       31.64181   -0.086636146    -0.13718052       5.483703
        200.4473       31.57806  -0.0023525105    -0.24762577       5.187903
         200.891       31.66493    0.079585736    -0.15921945       5.144404
        200.8739       31.78205    0.035954427  -0.0015208124       5.072265
        200.5035         31.519   0.0095327406    0.017115551       5.667253
        200.4354       31.74816   -0.070465713   -0.011766233       5.539062
        200.3969       31.62453    -0.10694725     0.11396816       5.378626
        200.9892       31.84657   -0.015034899    0.012702396       5.595274
        200.7657       31.77111   -0.083700006     0.10693521       5.221401
         200.717       31.92377   -0.013180437   -0.056715028       5.924992
        200.5915       31.66686    -0.17506524   -0.079762432        5.47771
        200.4523       31.78458     0.14855461    0.059053591       5.708822
        200.5478       31.82398    0.055074968    0.027018424       5.724852
         200.951       31.54268    0.045834831      0.1664239       5.280979
        200.9003       31.78504      -0.067898     0.14371653        5.43519
        200.7696       31.62614   -0.056101795    0.058223929       5.297829
        200.5058       31.53626   -0.028168506    0.069965928        5.67979
        200.5936       31.80896    0.017210599    -0.14668306       5.375217
        200.7652       31.68969    -0.10160876    0.091826534       5.633279
        200.3969       31.73455   -0.013944398      0.0385601       5.076108
         200.461       31.59019    0.022542522    0.083805679       5.679101
         200.392       31.47095     0.10611439    -0.13111834       5.412525
        200.6371       31.58001   -0.055579761    0.040693699       5.248158
        200.9816       31.63739     0.19198612   -0.049278829       5.889704
